"lumped_element_capacitance [pF]","Freq [GHz]","mag(S(2,1)) []"
0.065,10,0.864589007293793
0.0722916666666667,10,0.818083188256216
0.0795833333333333,10,0.752770102051389
0.086875,10,0.667314919117816
0.0941666666666667,10,0.579098889441456
0.101458333333333,10,0.524108915858226
0.10875,10,0.54420075704827
0.116041666666667,10,0.616202288099673
0.123333333333333,10,0.700297685455339
0.130625,10,0.77021727420883
0.137916666666667,10,0.82419143858689
0.145208333333333,10,0.860731944252031
0.1525,10,0.887533731646516
0.159791666666667,10,0.907468332705205
0.167083333333333,10,0.923050929088482
0.174375,10,0.933851965390225
0.181666666666667,10,0.943075227389021
0.188958333333333,10,0.951058154032885
0.19625,10,0.95689870871993
0.203541666666667,10,0.961708568347913
0.210833333333333,10,0.965993299810056
0.218125,10,0.969003792591657
0.225416666666667,10,0.97173084751989
0.232708333333333,10,0.973887813739892
0.24,10,0.976146154241736
